"site.id.c","visit.no","idnew","sample.type","doc.result","therm.sav","chl","st.nla2012","us.l3code","domean","tempmean","tbot","do.hyp.fail","do.hyp.pass","yday.x","st.nla2012.1","year","tmax","index.lat.dd","index.lon.dd","index.site.depth","elevation","area.ha","tmean.pt","tmin.pt","biov.cyano","mc","biov.tot","prop.cyano","zbiomass","zdensity","ntl.result","no3no2.result","doc.result.1","ptl.result","turb.result"
"NLA12_NE-129",2,"NLA12_NE-129--2--L","MICL",4.88,NA,122.67,"NE",47,NA,NA,23.8,0,3,240,"NE","12",23.9,41.38302,-96.47384,2.1,359.2,43.710510303,10.26599976,4.23,11794709.2361,0.3601,27273123.994,0.432466381141185,212.92705,1092.52925,2308,2,4.88,260,14.73
"NLA12_NE-129",2,"NLA12_NE-129--2--X","MICX",4.88,NA,160.32,"NE",47,NA,NA,23.8,0,3,240,"NE","12",23.9,41.38302,-96.47384,2.1,359.2,43.710510303,10.26599976,4.23,25860761.9931,0.53688,34158046.3573,0.757091366484817,212.92705,1092.52925,2308,2,4.88,260,14.73
"NLA12_NE-133",1,"NLA12_NE-133--1--X","MICX",24.11,NA,2.66,"NE",44,NA,NA,26.4,NA,NA,205,"NE","12",26.4,42.1132,-98.56404,1.2,621.19,73.733455516,9.12687988,2.47,136590.6403,0.21436,188886.257,0.723136995085884,28.2958,363.1414,1999,0,24.11,96,1.1
"NLA12_NE-133",1,"NLA12_NE-133--1--L","MICL",24.11,NA,2.27,"NE",44,NA,NA,26.4,NA,NA,205,"NE","12",26.4,42.1132,-98.56404,1.2,621.19,73.733455516,9.12687988,2.47,167620.4226,0.41209,362099.9253,0.462912060700168,28.2958,363.1414,1999,0,24.11,96,1.1
"NLA12_NE-135",1,"NLA12_NE-135--1--X","MICX",515.81,NA,233.6,"NE",44,NA,NA,NA,NA,NA,233,"NE","12",NA,41.92273,-102.38754,1,1179.53,11.396405216,8.7954303,1.12,2950850.6533,0.10619,7373160.4367,0.400215169415289,0.214,0.0905,51313,0,515.81,3636,158.1
"NLA12_NE-135",1,"NLA12_NE-135--1--L","MICL",515.81,NA,182.4,"NE",44,NA,NA,NA,NA,NA,233,"NE","12",NA,41.92273,-102.38754,1,1179.53,11.396405216,8.7954303,1.12,40161711.981,0.11256,52341643.309,0.767299409074806,0.214,0.0905,51313,0,515.81,3636,158.1
"NLA12_NE-149",1,"NLA12_NE-149--1--L","MICL",12.07,NA,272,"NE",27,NA,NA,22.9,NA,NA,236,"NE","12",22.9,40.94733,-100.2421,1.4,787,4.7189594138,9.90396973,2.69,32261708.3704,0.62323,79103115.5334,0.407843713270409,285.05155,3838.72685,4500,0,12.07,421,30.63
"NLA12_NE-149",1,"NLA12_NE-149--1--X","MICX",12.07,NA,248,"NE",27,NA,NA,22.9,NA,NA,236,"NE","12",22.9,40.94733,-100.2421,1.4,787,4.7189594138,9.90396973,2.69,40998922.2048,0.62798,54232363.3377,0.755986272431158,285.05155,3838.72685,4500,0,12.07,421,30.63
"NLA12_NE-154",1,"NLA12_NE-154--1--L","MICL",12.56,NA,93.33,"NE",47,NA,NA,22.5,3,0,238,"NE","12",22.5,40.58297,-96.84597,2.5,409.1,52.777766405,11.0125,4.79,18018657.4741,0.39835,19337323.582,0.93180720680873,181.9467,40.8968,3513,5,12.56,873,28.76
"NLA12_NE-154",1,"NLA12_NE-154--1--X","MICX",12.56,NA,114.9333333,"NE",47,NA,NA,22.5,3,0,238,"NE","12",22.5,40.58297,-96.84597,2.5,409.1,52.777766405,11.0125,4.79,12273428.45,0.47046,18604709.5983,0.659694707146705,181.9467,40.8968,3513,5,12.56,873,28.76
"NLA12_NE-156",1,"NLA12_NE-156--1--X","MICX",37.5,NA,424,"NE",44,NA,NA,NA,NA,NA,236,"NE","12",NA,42.35072,-101.24483,1,1015.33,15.613683934,8.7240802,1.39,2743704.4344,3.3608,10782106.2703,0.254468316822077,797.54485,5460.2154,12875,0,37.5,1156,71.33
"NLA12_NE-156",1,"NLA12_NE-156--1--L","MICL",37.5,NA,396.8,"NE",44,NA,NA,NA,NA,NA,236,"NE","12",NA,42.35072,-101.24483,1,1015.33,15.613683934,8.7240802,1.39,4362207.2072,3.44001,16758261.8854,0.260301887930299,797.54485,5460.2154,12875,0,37.5,1156,71.33
"NLA12_NE-157",1,"NLA12_NE-157--1--X","MICX",4.27,6.5,15.76,"NE",47,0.32,10,7.2,15,0,241,"NE","12",24.2,41.08355,-96.35103,21.6,323.19,37.838874854,10.5575,4.43,788147.0217,NA,1033477.1668,0.76261677279274,151.86065,1236.0192,691,2,4.27,47,2.55
"NLA12_NE-157",1,"NLA12_NE-157--1--L","MICL",4.27,6.5,14.8,"NE",47,0.32,10,7.2,15,0,241,"NE","12",24.2,41.08355,-96.35103,21.6,323.19,37.838874854,10.5575,4.43,5288104.6241,NA,7435308.8246,0.711215196146811,151.86065,1236.0192,691,2,4.27,47,2.55
"NLA12_NE-158",1,"NLA12_NE-158--1--L","MICL",8.55,NA,5.15,"NE",27,NA,NA,23.9,0,4,242,"NE","12",23.9,40.16875,-96.82952,2.9,403.72,38.591469799,11.20880005,4.84,269701.4038,NA,1983098.5575,0.135999999989915,390.85575,265.2065,2396,1503,8.55,697,145.57
"NLA12_NE-158",1,"NLA12_NE-158--1--X","MICX",8.55,NA,5.48,"NE",27,NA,NA,23.9,0,4,242,"NE","12",23.9,40.16875,-96.82952,2.9,403.72,38.591469799,11.20880005,4.84,399263.8429,NA,1076161.4838,0.371007371022211,390.85575,265.2065,2396,1503,8.55,697,145.57
"NLA12_NE-160",1,"NLA12_NE-160--1--X","MICX",6.01,NA,21.37142857,"NE",25,NA,NA,20.3,1,6,235,"NE","12",21.8,41.92716,-103.49353,7.5,1253.72,785.0606322,9.2331897,1.27,404266.4263,0.16286,8384872.4316,0.0482137837632979,17.6472,976.9299,616,0,6.01,81,4.09
"NLA12_NE-160",1,"NLA12_NE-160--1--L","MICL",6.01,NA,22.6,"NE",25,NA,NA,20.3,1,6,235,"NE","12",21.8,41.92716,-103.49353,7.5,1253.72,785.0606322,9.2331897,1.27,2248965.9704,NA,14015994.4282,0.160457110761625,17.6472,976.9299,616,0,6.01,81,4.09
"NLA12_NE-166",1,"NLA12_NE-166--1--X","MICX",6.37,NA,24.1,"NE",27,NA,NA,NA,NA,NA,237,"NE","12",NA,40.72208,-99.69936,5.3,720.23,3.8393559194,10.08090027,3.07,854508.9054,NA,1618001.8501,0.528126037276896,75.0867,3888.8763,900,0,6.37,104,3.54
"NLA12_NE-166",1,"NLA12_NE-166--1--L","MICL",6.37,NA,28.8,"NE",27,NA,NA,NA,NA,NA,237,"NE","12",NA,40.72208,-99.69936,5.3,720.23,3.8393559194,10.08090027,3.07,1061656.5344,NA,4191457.3222,0.253290550944405,75.0867,3888.8763,900,0,6.37,104,3.54
"NLA12_NE-170",1,"NLA12_NE-170--1--X","MICX",12.25,NA,248.76,"NE",47,NA,NA,22.8,0,3,239,"NE","12",23.1,40.76638,-96.85048,3.5,375.32,88.241655635,10.75959961,4.55,30865643.7071,4.56249,30865643.7071,1,1777.8698,17121.069,4025,0,12.25,319,56.14
"NLA12_NE-170",1,"NLA12_NE-170--1--L","MICL",12.25,NA,253.08,"NE",47,NA,NA,22.8,0,3,239,"NE","12",23.1,40.76638,-96.85048,3.5,375.32,88.241655635,10.75959961,4.55,21576592.1678,4.76948,21576592.1678,1,1777.8698,17121.069,4025,0,12.25,319,56.14
"NLA12_NH-107",1,"NLA12_NH-107--1--L","MICL",7.03,NA,3.7,"NH",59,NA,NA,22.5,1,2,212,"NH","12",22.9,42.9422,-71.2365,2.4,92.72,4.0747966145,8.66229981,2.74,16383.3443,0.10202,509851.2283,0.0321335781706893,314.9717,1187.3172,450,6,7.03,18,1.63
"NLA12_NH-107",1,"NLA12_NH-107--1--X","MICX",7.03,NA,6.192,"NH",59,NA,NA,22.5,1,2,212,"NH","12",22.9,42.9422,-71.2365,2.4,92.72,4.0747966145,8.66229981,2.74,49602.6017,NA,911853.8107,0.0543975373222619,314.9717,1187.3172,450,6,7.03,18,1.63
"NLA12_NH-108",1,"NLA12_NH-108--1--X","MICX",5.49,1.555,3.368,"NH",58,10.5,15.85,15.6,0,2,163,"NH","12",21.3,43.36743,-71.24325,2.7,185.09,34.107401333,7.72273987,2.04,14322.3784,NA,1032976.359,0.013865156036935,9.0662,451.1986,266,2,5.49,27,1.09
"NLA12_NH-108",1,"NLA12_NH-108--1--L","MICL",5.49,1.555,3.34,"NH",58,10.5,15.85,15.6,0,2,163,"NH","12",21.3,43.36743,-71.24325,2.7,185.09,34.107401333,7.72273987,2.04,58276.6562,NA,1096383.1621,0.0531535490643413,9.0662,451.1986,266,2,5.49,27,1.09
"NLA12_NH-109",1,"NLA12_NH-109--1--X","MICX",1.94,5.55,0.6112,"NH",58,8.68181818181818,11.1909090909091,8.3,0,11,200,"NH","12",25.3,42.98763,-72.07356,18.9,422.83,70.284887282,7.44223023,2.37,41105.3157,NA,76980.0227,0.533973805907958,10.6482,21.48365,125,0,1.94,7,0.26
"NLA12_NH-109",1,"NLA12_NH-109--1--L","MICL",1.94,5.55,0.94,"NH",58,8.68181818181818,11.1909090909091,8.3,0,11,200,"NH","12",25.3,42.98763,-72.07356,18.9,422.83,70.284887282,7.44223023,2.37,244571.3817,NA,517377.2905,0.472713793571502,10.6482,21.48365,125,0,1.94,7,0.26
"NLA12_NH-111",1,"NLA12_NH-111--1--L","MICL",4.11,1.47,4.06,"NH",59,3.375,21.55,16.6,2,2,198,"NH","12",27.6,43.37859,-70.98519,5.5,76.02,40.798279669,8.1384198,2.11,67871.8265,NA,1039592.3645,0.0652869613299281,7.4091,706.8368,239,2,4.11,13,1.1
"NLA12_NH-111",1,"NLA12_NH-111--1--X","MICX",4.11,1.47,3.48,"NH",59,3.375,21.55,16.6,2,2,198,"NH","12",27.6,43.37859,-70.98519,5.5,76.02,40.798279669,8.1384198,2.11,60847.9835,NA,4473337.8709,0.0136023670145349,7.4091,706.8368,239,2,4.11,13,1.1
"NLA12_NH-112",1,"NLA12_NH-112--1--L","MICL",3.86,1.545,2.24,"NH",58,6.46666666666667,17.7333333333333,15.8,0,3,172,"NH","12",22.6,42.73961,-71.93804,4.1,370.78,2.6420188017,7.17578003,1.6,23402.0906,NA,424820.9006,0.0550869568021437,19.9692,914.13,159,3,3.86,15,0.53
"NLA12_NH-112",1,"NLA12_NH-112--1--X","MICX",3.86,1.545,2.24,"NH",58,6.46666666666667,17.7333333333333,15.8,0,3,172,"NH","12",22.6,42.73961,-71.93804,4.1,370.78,2.6420188017,7.17578003,1.6,25449.7648,0.15929,264439.5822,0.0962403759235708,19.9692,914.13,159,3,3.86,15,0.53
"NLA12_NH-112",2,"NLA12_NH-112--2--L","MICL",3.55,2.53,2.62,"NH",58,2.45,20.55,19.6,2,0,207,"NH","12",24.5,42.73961,-71.93804,4.1,370.78,2.6420188017,7.17578003,1.6,11866.7221,0.1215,95887.8139,0.123756310811045,42.43925,195.2746,196,3,3.55,11,0.36
"NLA12_NH-112",2,"NLA12_NH-112--2--X","MICX",3.55,2.53,2.152,"NH",58,2.45,20.55,19.6,2,0,207,"NH","12",24.5,42.73961,-71.93804,4.1,370.78,2.6420188017,7.17578003,1.6,8813.6779,0.13025,110272.0587,0.0799266650491944,42.43925,195.2746,196,3,3.55,11,0.36
"NLA12_NH-115",1,"NLA12_NH-115--1--L","MICL",3.4,3.34,1.32,"NH",58,7.4,24.9,24.9,0,1,219,"NH","12",26.7,43.80791,-71.1195,4.3,132.13,20.354546893,7.00684998,0.34,43545.6892,NA,123601.3329,0.352307602016159,66.0239,151.7074,248,2,3.4,12,0.5
"NLA12_NH-115",1,"NLA12_NH-115--1--X","MICX",3.4,3.34,1.984,"NH",58,7.4,24.9,24.9,0,1,219,"NH","12",26.7,43.80791,-71.1195,4.3,132.13,20.354546893,7.00684998,0.34,48077.1077,NA,402604.1126,0.119415341759725,66.0239,151.7074,248,2,3.4,12,0.5
"NLA12_NJ-105",1,"NLA12_NJ-105--1--L","MICL",4.03,NA,8.77,"NJ",58,NA,NA,19.57,NA,NA,256,"NJ","12",19.57,41.148725,-74.402244,1.4,347.89,11.999047776,9.19151978,3.77,204278.0381,NA,2201642.4672,0.0927843830882297,15.5825,229.6228,426,4,4.03,12,0.81
"NLA12_NJ-105",1,"NLA12_NJ-105--1--X","MICX",4.03,NA,3.216,"NJ",58,NA,NA,19.57,NA,NA,256,"NJ","12",19.57,41.148725,-74.402244,1.4,347.89,11.999047776,9.19151978,3.77,933.2601,NA,916169.363,0.00101865456070703,15.5825,229.6228,426,4,4.03,12,0.81
"NLA12_NJ-106",1,"NLA12_NJ-106--1--X","MICX",6.04,3.45,105.84,"NJ",58,0.08,18.36,18.36,1,0,257,"NJ","12",22.1,41.029875,-74.300356,4.4,69.01,4.6812373109,10.88890015,5.24,964277.386,0.24747,1780139.2662,0.541686487292878,530.26835,1889.47995,1003,2,6.04,87,3.35
"NLA12_NJ-106",1,"NLA12_NJ-106--1--L","MICL",6.04,3.45,21.28,"NJ",58,0.08,18.36,18.36,1,0,257,"NJ","12",22.1,41.029875,-74.300356,4.4,69.01,4.6812373109,10.88890015,5.24,580675.0135,0.19591,4475942.1254,0.129732466871007,530.26835,1889.47995,1003,2,6.04,87,3.35
"NLA12_NJ-107",1,"NLA12_NJ-107--1--L","MICL",3.57,NA,15.73,"NJ",58,NA,NA,23.81,0,3,177,"NJ","12",23.86,41.246546,-74.522233,2.9,306.91,3.4435562458,9.50817017,4.03,727182.9199,NA,2578655.1045,0.282000845569071,185.104,1547.21865,465,2,3.57,49,3.36
"NLA12_NJ-107",1,"NLA12_NJ-107--1--X","MICX",3.57,NA,15.728,"NJ",58,NA,NA,23.81,0,3,177,"NJ","12",23.86,41.246546,-74.522233,2.9,306.91,3.4435562458,9.50817017,4.03,794830.0043,NA,2843964.0535,0.279479623985339,185.104,1547.21865,465,2,3.57,49,3.36
"NLA12_NJ-108",1,"NLA12_NJ-108--1--X","MICX",6.59,NA,3.744,"NJ",84,NA,NA,18.86,0,3,268,"NJ","12",19.05,39.851902,-74.789568,2.1,21.56,28.697452149,12.58099976,6.75,87468.0814,NA,2378549.1892,0.0367737113855606,163.37285,632.04035,763,214,6.59,24,1.53
"NLA12_NJ-108",1,"NLA12_NJ-108--1--L","MICL",6.59,NA,3.57,"NJ",84,NA,NA,18.86,0,3,268,"NJ","12",19.05,39.851902,-74.789568,2.1,21.56,28.697452149,12.58099976,6.75,195643.69,NA,2087740.058,0.0937107516092887,163.37285,632.04035,763,214,6.59,24,1.53
"NLA12_NJ-118",1,"NLA12_NJ-118--1--X","MICX",2.35,1.5,7.9,"NJ",58,3.53333333333333,19.1,15.2,2,1,191,"NJ","12",25.9,40.79922,-74.78467,4.3,282.49,2.5318233801,8.77364014,2.76,21908.5174,NA,2519790.2853,0.00869457967506674,558.41,1132.39175,688,466,2.35,38,2.88
"NLA12_NJ-118",1,"NLA12_NJ-118--1--L","MICL",2.35,1.5,9.02,"NJ",58,3.53333333333333,19.1,15.2,2,1,191,"NJ","12",25.9,40.79922,-74.78467,4.3,282.49,2.5318233801,8.77364014,2.76,38151.0389,NA,2184581.3708,0.0174637756276522,558.41,1132.39175,688,466,2.35,38,2.88
"NLA12_NJ-119",1,"NLA12_NJ-119--1--X","MICX",2.91,NA,4.927,"NJ",58,NA,NA,27.6,0,5,192,"NJ","12",27.9,41.05569,-74.48188,3.1,254.19,2.846421383,9.50028015,3.22,82162.1866,NA,283300.8419,0.290017445938271,27.4055,1023.5094,336,2,2.91,17,1.53
"NLA12_NJ-119",1,"NLA12_NJ-119--1--L","MICL",2.91,NA,5.727,"NJ",58,NA,NA,27.6,0,5,192,"NJ","12",27.9,41.05569,-74.48188,3.1,254.19,2.846421383,9.50028015,3.22,21705.4045,NA,340030.3715,0.0638337228649589,27.4055,1023.5094,336,2,2.91,17,1.53
"NLA12_NJ-131",1,"NLA12_NJ-131--1--L","MICL",5.59,NA,2.55,"NJ",84,NA,NA,30.8,NA,NA,190,"NJ","12",30.8,39.4062,-74.776545,1.7,9.02,11.868804625,12.47050049,6.65,53622.9849,0.30915,980491.3873,0.054689909156329,10.99605,499.16535,313,3,5.59,7,0.97
"NLA12_NJ-131",1,"NLA12_NJ-131--1--X","MICX",5.59,NA,2.901333333,"NJ",84,NA,NA,30.8,NA,NA,190,"NJ","12",30.8,39.4062,-74.776545,1.7,9.02,11.868804625,12.47050049,6.65,113301.031,0.33924,1285963.483,0.0881059474065952,10.99605,499.16535,313,3,5.59,7,0.97
"NLA12_NJ-131",2,"NLA12_NJ-131--2--L","MICL",3.82,NA,3.01,"NJ",84,NA,NA,22.7,NA,NA,261,"NJ","12",22.7,39.4062,-74.776545,1.7,9.02,11.868804625,12.47050049,6.65,17473.3018,0.27696,283713.6345,0.0615878113534935,58.3215,627.0592,295,3,3.82,9,0.53
"NLA12_NJ-131",2,"NLA12_NJ-131--2--X","MICX",3.82,NA,2.445714286,"NJ",84,NA,NA,22.7,NA,NA,261,"NJ","12",22.7,39.4062,-74.776545,1.7,9.02,11.868804625,12.47050049,6.65,162581.0301,0.29008,2762218.2812,0.0588588639813684,58.3215,627.0592,295,3,3.82,9,0.53
"NLA12_NM-117",1,"NLA12_NM-117--1--L","MICL",17.68,NA,1.44,"NM",21,NA,NA,11.8,3,6,154,"NM","12",15.2,36.89508,-105.13576,9.1,2650.12,24.327747015,6.33484985,-1.29,1830089.261,NA,2042959.8678,0.895802844610338,325.9563,295.8396,1129,1,17.68,25,0.43
"NLA12_NM-117",1,"NLA12_NM-117--1--X","MICX",17.68,NA,4.658333333,"NM",21,NA,NA,11.8,3,6,154,"NM","12",15.2,36.89508,-105.13576,9.1,2650.12,24.327747015,6.33484985,-1.29,769417.4515,NA,1760351.1603,0.437081798707069,325.9563,295.8396,1129,1,17.68,25,0.43
"NLA12_NM-117",2,"NLA12_NM-117--2--X","MICX",18.56,6.5,10.8,"NM",21,0.45,14.45,14.1,2,0,231,"NM","12",18.3,36.89508,-105.13576,9.1,2650.12,24.327747015,6.33484985,-1.29,1233425.8438,NA,3376102.6686,0.365340146575423,58.9091,260.0286,1348,0,18.56,28,6.84
"NLA12_NM-117",2,"NLA12_NM-117--2--L","MICL",18.56,6.5,31.2,"NM",21,0.45,14.45,14.1,2,0,231,"NM","12",18.3,36.89508,-105.13576,9.1,2650.12,24.327747015,6.33484985,-1.29,4194512.7622,0.10036,4381716.1873,0.957276232166156,58.9091,260.0286,1348,0,18.56,28,6.84
"NLA12_NM-129",1,"NLA12_NM-129--1--X","MICX",6.17,NA,1.58,"NM",26,NA,NA,19.2,0,14,161,"NM","12",21.8,35.35147,-103.51453,14,1146.68,1521.9350825,15.04699951,6.65,325.4316,0.11632,218978.2173,0.00148613685878244,103.9845,42.6571,505,5,6.17,24,4.21
"NLA12_NM-129",1,"NLA12_NM-129--1--L","MICL",6.17,NA,1.74,"NM",26,NA,NA,19.2,0,14,161,"NM","12",21.8,35.35147,-103.51453,14,1146.68,1521.9350825,15.04699951,6.65,3223.3221,0.11406,1207145.7656,0.00267020122329459,103.9845,42.6571,505,5,6.17,24,4.21
"NLA12_NM-132",1,"NLA12_NM-132--1--X","MICX",4.63,NA,23.521,"NM",21,NA,NA,15,0,3,148,"NM","12",15.3,36.83189,-104.22652,3.2,2066.16,44.179870545,9.0295398,0.64,3028516.416,0.11607,3186085.8668,0.950544505896114,256.2354,352.60995,1231,19,4.63,231,78.48
"NLA12_NM-132",1,"NLA12_NM-132--1--L","MICL",4.63,NA,32.88,"NM",21,NA,NA,15,0,3,148,"NM","12",15.3,36.83189,-104.22652,3.2,2066.16,44.179870545,9.0295398,0.64,336946563.7,2.1761,336946563.7,1,256.2354,352.60995,1231,19,4.63,231,78.48
"NLA12_NM-133",1,"NLA12_NM-133--1--X","MICX",19.07,NA,NA,"NM",21,NA,NA,14.3,NA,NA,155,"NM","12",14.3,36.88343,-105.24752,1.9,2999.7,1.1626798582,4.15744995,-2.72,12358.0663,NA,798499.8366,0.0154766046698525,126.641,284.751,1503,0,19.07,52,3.18
"NLA12_NM-133",1,"NLA12_NM-133--1--L","MICL",19.07,NA,21.32,"NM",21,NA,NA,14.3,NA,NA,155,"NM","12",14.3,36.88343,-105.24752,1.9,2999.7,1.1626798582,4.15744995,-2.72,3810.885,NA,2169217.3391,0.0017568018341496,126.641,284.751,1503,0,19.07,52,3.18
"NLA12_NM-138",1,"NLA12_NM-138--1--L","MICL",3.31,5.5,2.81,"NM",23,1.06666666666667,12.5666666666667,12.1,3,0,159,"NM","12",16.7,35.98186,-108.92952,8,2290.19,15.395203924,8.64099976,0.87,258190.81,0.11503,496216.7941,0.520318564526392,557.5039,116.6859,305,1,3.31,152,2.18
"NLA12_NM-138",1,"NLA12_NM-138--1--X","MICX",3.31,5.5,1.915,"NM",23,1.06666666666667,12.5666666666667,12.1,3,0,159,"NM","12",16.7,35.98186,-108.92952,8,2290.19,15.395203924,8.64099976,0.87,2187578.053,NA,2542244.2128,0.860490916641964,557.5039,116.6859,305,1,3.31,152,2.18
"NLA12_NM-161",1,"NLA12_NM-161--1--X","MICX",2.8,NA,1.715,"NM",21,NA,NA,16.77,0,3,228,"NM","12",16.78,36.59544,-105.41694,2.5,3307.2,3.5700665872,2.43880005,-3.81,260553.8157,NA,1863745.6519,0.139801166234447,47.45955,168.86515,214,2,2.8,16,0.74
"NLA12_NM-161",1,"NLA12_NM-161--1--L","MICL",2.8,NA,2.21,"NM",21,NA,NA,16.77,0,3,228,"NM","12",16.78,36.59544,-105.41694,2.5,3307.2,3.5700665872,2.43880005,-3.81,28731.8596,NA,669339.6006,0.0429256831274357,47.45955,168.86515,214,2,2.8,16,0.74
"NLA12_NM-162",1,"NLA12_NM-162--1--X","MICX",8.43,NA,1.93,"NM",21,NA,NA,20.6,0,6,229,"NM","12",20.8,36.87228,-106.92818,5.8,2232.51,17.382047126,6.87838989,-2.22,280346.8813,0.21026,482345.3559,0.581216088992721,346.63345,115.13555,626,0,8.43,56,0.49
"NLA12_NM-162",1,"NLA12_NM-162--1--L","MICL",8.43,NA,1.57,"NM",21,NA,NA,20.6,0,6,229,"NM","12",20.8,36.87228,-106.92818,5.8,2232.51,17.382047126,6.87838989,-2.22,172862.8721,0.14484,816405.2705,0.21173659498074,346.63345,115.13555,626,0,8.43,56,0.49
"NLA12_NV-119",1,"NLA12_NV-119--1--X","MICX",2.99,NA,5.488,"NV",13,NA,NA,NA,NA,NA,191,"NV","12",NA,41.631655,-118.388975,2.6,1311.62,15.385868763,9.64169006,1.49,510013.7675,NA,107727884.2688,0.00473427813942234,77.72475,104.23325,510,2,2.99,108,1.01
"NLA12_NV-119",1,"NLA12_NV-119--1--L","MICL",2.99,NA,0.76,"NV",13,NA,NA,NA,NA,NA,191,"NV","12",NA,41.631655,-118.388975,2.6,1311.62,15.385868763,9.64169006,1.49,40507.3237,0.1049,136950.0009,0.295781843255176,77.72475,104.23325,510,2,2.99,108,1.01
"NLA12_NV-119",2,"NLA12_NV-119--2--X","MICX",3.77,NA,32.964,"NV",13,NA,NA,NA,NA,NA,199,"NV","12",NA,41.631655,-118.388975,2.6,1311.62,15.385868763,9.64169006,1.49,546414.3606,0.16729,1044292.9409,0.52323858488317,558.23355,135.08265,728,2,3.77,166,1.44
"NLA12_NV-119",2,"NLA12_NV-119--2--L","MICL",3.77,NA,9.74,"NV",13,NA,NA,NA,NA,NA,199,"NV","12",NA,41.631655,-118.388975,2.6,1311.62,15.385868763,9.64169006,1.49,98999.2478,0.26727,5196724.7595,0.0190503158011249,558.23355,135.08265,728,2,3.77,166,1.44
"NLA12_NV-127",1,"NLA12_NV-127--1--L","MICL",5.97,1.25,23.92,"NV",80,6.4,12.6,12.4,0,2,163,"NV","12",13.6,41.7588,-115.72411,2.2,2089.15,23.63513802,5.55346008,-0.88,12372.3315,0.10856,1212991,0.0101998543270313,83.10705,168.78465,573,4,5.97,43,1.33
"NLA12_NV-127",1,"NLA12_NV-127--1--X","MICX",5.97,1.25,1.815,"NV",80,6.4,12.6,12.4,0,2,163,"NV","12",13.6,41.7588,-115.72411,2.2,2089.15,23.63513802,5.55346008,-0.88,2404.507,NA,732303.6512,0.00328348356048726,83.10705,168.78465,573,4,5.97,43,1.33
"NLA12_NV-137",1,"NLA12_NV-137--1--L","MICL",2.26,NA,15.12,"NV",80,NA,NA,21,3,0,197,"NV","12",21,41.16715,-119.82038,6.4,1560.81,28.896707349,8.4632898,0.96,388356.8008,NA,1269106.3864,0.306008073839758,142.96135,115.65755,351,47,2.26,230,54.76
"NLA12_NV-137",1,"NLA12_NV-137--1--X","MICX",2.26,NA,4.288,"NV",80,NA,NA,21,3,0,197,"NV","12",21,41.16715,-119.82038,6.4,1560.81,28.896707349,8.4632898,0.96,667129.7955,NA,21048824.073,0.031694397425068,142.96135,115.65755,351,47,2.26,230,54.76
"NLA12_NV-141",1,"NLA12_NV-141--1--L","MICL",6.34,NA,5.6,"NV",13,NA,NA,20.7,0,4,176,"NV","12",21,39.541985,-119.777562,4,1353.79,7.9334176389,11.27180054,2.99,249038.4215,0.95549,2462491.623,0.101132697944613,333.95855,153.0197,1103,70,6.34,137,1.55
"NLA12_NV-141",1,"NLA12_NV-141--1--X","MICX",6.34,NA,5.141333333,"NV",13,NA,NA,20.7,0,4,176,"NV","12",21,39.541985,-119.777562,4,1353.79,7.9334176389,11.27180054,2.99,271686.3548,0.48171,2175396.9053,0.124890475911812,333.95855,153.0197,1103,70,6.34,137,1.55
"NLA12_NV-144",1,"NLA12_NV-144--1--X","MICX",1.43,NA,11.64444444,"NV",13,NA,NA,NA,NA,NA,200,"NV","12",NA,39.24082,-117.16498,1.7,2255.5,5.8047870522,7.42075012,0.93,79.4645,0.10593,25490362.345,3.11743312725357e-06,17.81305,27.22925,206,0,1.43,20,0.49
"NLA12_NV-144",1,"NLA12_NV-144--1--L","MICL",1.43,NA,16.23,"NV",13,NA,NA,NA,NA,NA,200,"NV","12",NA,39.24082,-117.16498,1.7,2255.5,5.8047870522,7.42075012,0.93,9697.3174,0.10852,197286.1625,0.0491535608839267,17.81305,27.22925,206,0,1.43,20,0.49
"NLA12_NV-167",1,"NLA12_NV-167--1--X","MICX",10.42,NA,0.410133333,"NV",13,NA,NA,17.6,NA,NA,165,"NV","12",17.6,41.19791,-115.89524,1.5,1814.22,4.9563169254,6.25387024,-1.89,1189.8591,NA,1927568.992,0.000617284831276223,390.57625,138.1086,845,0,10.42,150,1.11
"NLA12_NV-167",1,"NLA12_NV-167--1--L","MICL",10.42,NA,2.55,"NV",13,NA,NA,17.6,NA,NA,165,"NV","12",17.6,41.19791,-115.89524,1.5,1814.22,4.9563169254,6.25387024,-1.89,NA,NA,4580119.2322,0,390.57625,138.1086,845,0,10.42,150,1.11
"NLA12_NV-177",1,"NLA12_NV-177--1--L","MICL",3.48,NA,5.26,"NV",80,NA,NA,NA,NA,NA,198,"NV","12",NA,41.69533,-118.74178,5.4,2153.8,32.015382965,5.52463013,-0.12,15061.3322,0.1093,5984582.7721,0.00251668876069617,454.99145,83.40005,415,8,3.48,88,1.88
"NLA12_NV-177",1,"NLA12_NV-177--1--X","MICX",3.48,NA,1.771428571,"NV",80,NA,NA,NA,NA,NA,198,"NV","12",NA,41.69533,-118.74178,5.4,2153.8,32.015382965,5.52463013,-0.12,204990.2577,0.10775,248988.2044,0.823293047933639,454.99145,83.40005,415,8,3.48,88,1.88
